x,y,t
5.963812465269816,-6.893833203800491,90.80028868317508
5.9506671021223045,-6.880641948381113,90.83345083746012
5.938506948475526,-6.867943297711886,90.88191963884108
5.912122862266143,-6.848132680761356,90.99624354069691
5.8905564164793365,-6.830730884022115,91.08937111947516
5.877533213436193,-6.817600708654705,91.1818434511145
5.864466709452378,-6.804448882816965,91.21517402272332
5.851191466626078,-6.791192687557974,91.30894994338928
5.837956112002663,-6.777956436400423,91.3275862247346
5.824719805335787,-6.764719709221154,91.34317853986582
5.811482449398843,-6.751482457406842,91.35867140665584
5.798245314673002,-6.738245316198077,91.37406566752027
5.785008171059742,-6.725008170545612,91.38936352284169
5.771771022239184,-6.711771022289501,91.40456695454547
5.758533874634219,-6.698533874641175,91.41967795637088
5.745296726961927,-6.6852967269592,91.43469852550326
5.732059579264165,-6.672059579264465,91.4496306560102
5.718822431573015,-6.658822431572995,91.46447635562276
5.70558528388217,-6.645585283882843,91.47923799033148
5.692348136187109,-6.632348136184483,91.49391714335454
5.679110988491379,-6.6191109884847545,91.50851560830473
5.665873840934653,-6.605873841061408,91.52303524904787
5.652636692572004,-6.592636692035509,91.53747783084309
5.63939954457369,-6.579399543734086,91.5518461123235
5.626162421105123,-6.566162444209803,91.56614136495786
5.612925140743533,-6.552925032705376,91.58036558501071
5.599688020104756,-6.539687938808116,91.5945204688683
5.586455175506815,-6.526459347773816,91.60860163329805
5.573192063261137,-6.513170569835085,91.62731339802566
5.5599755190616325,-6.499974391974465,91.64807030671173
5.54749395266464,-6.488239709871678,91.67266253881427
5.526479251938442,-6.459505402613864,91.72592854632565
5.51037227013652,-6.440451818847105,91.76250117835268
5.485559805997257,-6.402294535056395,91.83129174290677
5.476263907925956,-6.3801165784981055,91.8695710565799
5.4412215463587135,-6.331773239887376,91.96762483187374
5.425342018766516,-6.3026571844865344,92.02677812549821
5.404161069368017,-6.268240886372505,92.10285848898418
